aircraft_id,label_id,ff1_seq,len_seq_ff1
N08385_G-EZGY,1555391080000_N08385_G-EZGY,"[778.0, 776.300900098081, 1016.6034266268656, 7352.491934988606, 6550.5007534838705, 5682.592804149573, 4999.178284059702, 4388.903724053719, 4002.905533181818, 3470.9684543677686, 3091.1955763305787, 2472.231456705155, 2487.862687294964, 2633.910850959488, 2411.309935818557, 2744.6956466886595, 2402.4445801072166, 2606.607204223141, 2493.2211657214348, 2445.7918555578512, 2642.4410486680413, 2549.78479185124, 2449.0177057024794, 2595.069153269231, 2433.9154236162044, 2537.6938215867767, 2410.92234538843, 2275.7455454958676, 2247.8767430703624, 2324.4545148677685, 2520.7242608659794, 2413.0, 2303.8558718350514, 2486.0967195939675, 2344.179597327835, 2291.0885889237115, 2372.4201578925617, 2321.0000000000005, 2299.889831282051, 2297.4701106597936, 2302.378948173554, 2282.83970607438, 2317.917886974359, 2295.6342248247424, 2322.066912041322, 2290.1716137402063, 2281.357130780384, 1669.91464294433, 1579.7730702066115, 1620.8342829072167, 641.0, 636.5111926570248, 819.8553500909092, 735.849109484536, 661.3301131404959, 1738.474752805785, 980.1887463719008, 820.1313442809918, 758.7234267768595, 0.0]",60
N08385_G-EZGY,1556691075000_N08385_G-EZGY,"[769.4076909235537, 773.1542327377399, 795.9274563884297, 780.1642498969072, 773.0764688657025, 771.8136130330579, 759.7901895268594, 8014.035435701493, 5492.319687210744, 6763.359832366738, 4789.953278110874, 5462.075094350515, 4859.909173698347, 3324.2880142561985, 4046.0792784294417, 3659.2611260639655, 3290.715119200883, 2705.7664390257996, 2398.870376642562, 2483.9436301986752, 2354.1720913888325, 2508.6049842685948, 2342.5575498123712, 2476.0, 2308.502130095041, 2507.682542550661, 2376.9739955934956, 2393.0573147373066, 2444.094548659794, 2373.820040938017, 2368.3082192515462, 2376.6190971239666, 2479.0446378739666, 2538.676135286343, 2384.401008120935, 2307.84615153719, 2476.36923889339, 2429.225928085279, 2354.8703247113403, 2648.5022351385924, 2402.3846738780994, 2415.305587616205, 2445.5431085833334, 2196.3141604873094, 2338.3825604487183, 2387.3569972238806, 2536.298755027864, 2377.0, 2394.3213280681816, 2095.313258183369, 3026.89197485124, 520.4427169586777, 285.6526500554371, 588.9949155991736, 777.0, 741.1778564017094, 740.6474356157025, 2013.4420458844168, 933.0177567216494, 2437.8648259338843]",60
N08385_G-EZGY,1557320720000_N08385_G-EZGY,"[676.6761174545454, 742.8179590475207, 799.1506661942149, 7584.948800698969, 7045.749369256198, 6351.093151635051, 5485.6750559444445, 4888.815948017058, 4425.935361418804, 4094.178082835821, 3762.8607039505155, 3070.985650427686, 2574.693533338843, 2690.1704221900827, 3287.6411500000004, 2517.8825598422172, 3158.3576101236677, 2209.0804042905984, 2383.1817384453607, 2329.5198360433883, 2488.0401969484537, 2398.9810533731957, 2545.759598409382, 2478.4114713896906, 1757.4013701443298, 2642.582160952479, 2510.2995674474223, 2184.8145450555553, 2340.679274609808, 2097.051134338843, 3020.7978586432987, 2495.5050176363634, 2402.9616387520664, 2452.023979051653, 2622.5795055578515, 2444.470005236674, 2625.387262769231, 2471.0452413484536, 2424.391597851546, 1917.2641194214877, 2401.5890547462686, 2456.5084395128206, 2427.8943007628864, 2483.239660373967, 2415.0229766666666, 2473.0, 1536.1317639545455, 2439.4320090957226, 1391.0, 952.0, 1003.9831040989691, 678.1814237711341, 775.4028092371134, 733.9580147675906, 814.4610403512397, 1883.24030345567, 1113.34713, 963.1684979483471, 879.6392782302771, 0.0]",60
N08390_HB-JXO,1554137325000_N08390_HB-JXO,"[746.3844552412371, 734.5847945041322, 734.908578820513, 731.0, 733.0, 732.1012199917355, 726.3353452452026, 1390.9007529552237, 675.5265346268042, 6799.144078487603, 6942.268279661856, 6295.590969381663, 5544.7763656487605, 4091.014640560825, 4963.398847404958, 4529.321409253608, 3989.6986881030925, 2080.6108713636363, 3636.8200430969073, 2242.961706942149, 2350.820622169072, 2250.5092637526654, 2269.7813821528925, 2293.208808198347, 2497.2637034256195, 2335.19544828145, 2358.969888783505, 2390.3681393719007, 2385.8221182061857, 2378.044217363636, 2376.724853665289, 2365.2857348717944, 2366.2990430495865, 2398.4756557933883, 1165.9079047561984, 568.9016518597938, 1236.8020262680411, 1258.2882218081022, 1341.4209920578512, 1418.3239771735537, 1002.0616590206612, 1389.5256953305784, 946.7469769339019, 743.0, 1981.3281499216496, 1501.816336752066, 1678.725974226804, 869.4895714710744, 1532.0781177264957, 1831.3727149594883, 1790.4384961280991, 1848.022753319588, 1793.9351606487603, 972.7198740536082, 1557.0678467718549, 1407.5498023801654, 782.7919714020618, 0.0, 0.0, 0.0]",60
N08390_HB-JXO,1556737710000_N08390_HB-JXO,"[726.2447589594882, 1512.3407008969073, 759.2473585608248, 735.9163965227273, 756.1442481023455, 763.497992327835, 728.5813610289256, 750.30117521281, 750.7506879505155, 748.49626375, 748.1620306859504, 7267.200317709278, 7314.015128453608, 6564.84335866951, 6327.487841608247, 5971.515044379381, 5580.1882954556695, 4777.4612483739675, 4366.055525010661, 4042.8714944432986, 3710.0, 3546.9779959338844, 2235.364258554371, 2267.8860133880594, 2285.963256198347, 2343.3695199938147, 2273.404420956701, 2113.805761536082, 2266.5199726311303, 2299.0, 2228.7959309773196, 2291.4987198884296, 2229.8827806567165, 2220.770701571134, 2249.939039628099, 2261.980990520661, 2243.351793946392, 2237.1386457036247, 2209.949226735537, 2182.626641072165, 2281.4940982597936, 2084.523019317697, 1871.2620127670104, 1948.5171947257732, 2605.499023298969, 1958.2068353432835, 1830.0216967051547, 331.56193665702483, 518.7122480661158, 648.7117594551282, 971.0421113388429, 784.8625594752067, 741.4529430661157, 641.5110146396589, 617.8629564669421, 1315.5849269132232, 684.1492033432836, 947.2695002494669, 1942.3171661694214, 747.857193946281]",60
N08344_G-EZRY,1558556705000_N08344_G-EZRY,"[695.0, 767.6187752417356, 1409.2769239744136, 769.0, 753.7241223793815, 799.7093469296375, 7049.139477740206, 6495.699628754797, 5762.923989106837, 4989.678867380166, 4428.176226752137, 4031.4018232324097, 3551.4373282561983, 2181.7097724605546, 2560.271636238806, 2405.542860216495, 2719.3061120597013, 2482.5008047768597, 2506.8750583092783, 2628.037283371002, 2427.22492614433, 2591.2716813471075, 2553.188733517526, 2605.004063146694, 2479.645626931624, 2549.03775232438, 2538.5290794358975, 2536.9591966508265, 2418.544447230769, 2552.449063799587, 2443.8017819793818, 2527.006909762397, 2489.8784667793816, 2507.027712668041, 2467.5367936000002, 2497.0, 2525.834601128099, 2493.0, 2449.533801710744, 2416.0614881282054, 2471.017835, 2479.618867342975, 2427.861075785124, 2409.2576589083155, 2411.7934615578515, 2431.981942803838, 2443.806910235052, 2437.726676663223, 2451.7545608329897, 2517.3273556460554, 2424.535073814433, 1345.363317432836, 639.0874745247934, 533.1588549978678, 801.0254898016528, 707.0000000000001, 617.3802127892562, 1577.9496026801705, 2018.312813459794, 736.8966255735608]",60
N08344_G-EZRY,1558815095000_N08344_G-EZRY,"[726.3866235785124, 1114.040635123967, 744.0, 844.785605768595, 683.6989942435897, 6940.426684692308, 6370.5143295629005, 5403.268863843299, 4760.466245649484, 4471.648602380165, 3756.3630677377396, 3367.39341228866, 2666.5730479690083, 2537.263868016529, 2654.9433607340206, 2548.762436857143, 2666.227686621901, 2558.274119768595, 2670.9380092190086, 2718.394063541322, 2565.4903278719007, 2668.998551923077, 2488.244018034115, 2653.932631837953, 2621.030830214433, 2611.681103338843, 2575.126661673554, 2606.1036034680415, 2599.0629823319587, 2536.0, 2598.3423425227274, 2500.232735586354, 2509.715223719588, 2630.904928835821, 2514.1013471855013, 2442.2443392494843, 2459.3556795360823, 2387.4820354200424, 2436.1695043471072, 2484.5394706900825, 2529.970739523711, 2637.2996225979387, 2546.7218911136365, 2495.499495603306, 2545.533697568182, 2517.3198054515465, 2626.7908099175256, 2467.466716371901, 2511.532794390496, 2663.0, 1820.7970064179103, 539.5189198294244, 604.6296196136364, 784.7430176153846, 712.0585991581197, 622.1611795950414, 1916.253710754132, 2548.3042158845365, 751.2582230681819, 739.5657581776859]",60
N08344_G-EZRY,1559307145000_N08344_G-EZRY,"[645.2129042729212, 655.341482809137, 729.0, 1117.4172221876288, 1174.5987345454546, 744.9809052268042, 725.6307252123711, 722.3619849360341, 661.8540480247423, 662.8146016288661, 7611.033084874227, 7305.887034245361, 6909.455226528926, 7459.941316686598, 7277.691775692963, 6996.1777914028935, 6675.343385843299, 6496.313035109504, 6238.685614264463, 3533.4226382942434, 2543.676635409091, 2428.420274814103, 2443.498682876033, 1175.9116719061833, 964.5241525826447, 1467.229637224, 1337.3864142185566, 770.9147786404958, 712.9951666515465, 685.9825254742268, 877.8026899275053, 1561.0284687381443, 651.7094291727078, 639.0, 589.433802185567, 644.2420059566116, 2948.461874564948, 872.1777059402986, 2488.793122380165, 1945.52341185567, 898.6896088181818, 912.9804223429752, 945.683769151386, 3005.487097609504, 2657.8144886324785, 2605.326987303719, 2201.207497165563, 1043.5407019152894, 1462.7626540289257, 1014.0840621443299, 1130.4356493140497, 596.5240334615385, 726.3090415628866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",60
N08344_G-EZRY,1559625235000_N08344_G-EZRY,"[839.6912207846482, 741.5326476033058, 916.7893399256197, 727.2106271385927, 752.6562320341881, 735.0057959092784, 1290.7702406198348, 7761.8043807272725, 6854.678205039175, 6999.75334716701, 6397.0029463587625, 6164.720085287847, 5656.453652984001, 5180.962378, 4829.254679851239, 4389.8866722644625, 3995.8274502066115, 2391.4988553176972, 2338.77600053719, 2422.047066247934, 2433.3689142762887, 2139.467771051546, 2285.3270917190084, 2575.5442070082645, 4033.6869273432835, 2316.3175325950415, 2499.251078845361, 2498.955541509278, 2515.0, 2594.787448842975, 901.6788913091684, 598.0634389743591, 688.8883449658119, 655.0, 997.056010876033, 1732.0055817896907, 2876.5846317525775, 3033.911128115464, 2668.8477672324093, 2471.884362302772, 1312.018867016529, 2492.0, 2546.0642809154638, 784.7123197355372, 754.3061417107439, 732.8967642302772, 2310.298854029851, 1193.436166153846, 780.635827084536, 850.7226822975206, 908.6167901157024, 947.0018909690722, 2355.689157327835, 956.3754591404959, 744.8737938181819, 725.1932589168443, 724.9409454700854, 1125.281017008547, 0.0, 0.0]",60
N08358_G-EZRZ,1553078435000_N08358_G-EZRZ,"[787.1721952577319, 778.0, 763.5056575752577, 7242.440820981444, 5852.521173100214, 4863.598715702479, 4244.055157917355, 3703.169959164179, 3090.9448853360827, 2513.6810461157024, 2535.5254476756163, 2505.7242236371135, 2557.945541132231, 2512.4886169917354, 2510.9752568651797, 2504.5926625159914, 2488.572497047423, 2383.1520278460557, 2498.839436330579, 2472.0118915138596, 2463.2683620247935, 2476.1323706153844, 2409.110299471074, 2371.708989752066, 2351.7557959752066, 2498.389404041237, 2203.4877184, 2338.754558567164, 2388.621861338843, 2430.6403983305786, 2407.0176462686563, 2376.733106644628, 2394.6160167438015, 2460.7243129072167, 2493.020246561983, 2374.145711670103, 2518.681616298508, 2353.9819693360823, 2477.082492859504, 2357.8041607933883, 2320.1906868656715, 2393.584782413223, 2274.1895921791047, 2344.220295356701, 2470.739764214876, 2237.944586804124, 2425.9410674474225, 2281.9280576545843, 2399.8538301157023, 2298.6403915053306, 2335.581988884297, 2393.0127952820512, 2331.3973255619835, 1601.5606781367521, 386.03989567768593, 831.3515702479339, 711.3779361154639, 2573.411475454546, 1822.3601594029851, 745.0]",60
N08358_G-EZRZ,1553457870000_N08358_G-EZRZ,"[708.1811506865672, 659.572317123967, 730.0463906053719, 726.6174106117886, 732.4913679424308, 734.1519388315564, 738.8624174746137, 664.3066199829425, 2103.432595840909, 8052.841854545455, 6867.588214846153, 7026.661702105223, 6586.331414329206, 6343.692519183504, 6234.9375252097125, 6011.547396072494, 5709.035022694445, 5440.725317669421, 5168.089997396694, 4809.789314772727, 4551.139771635533, 2841.8757039914713, 2723.5741278760333, 2675.5895108185478, 2863.7957991790527, 2556.2567635041323, 2663.7327086103096, 2582.677469206823, 2643.931023485279, 2487.386717279188, 2685.347259587817, 2695.5774488206184, 2685.3880914243073, 2566.4201950874203, 1604.3679264925372, 1682.4968036033058, 1793.991932159091, 395.13871404334367, 639.0, 1042.0, 1290.2087778278146, 2663.304293651214, 1549.8743059558499, 806.769758855372, 763.998388258547, 735.0, 720.0502272913706, 702.7349983025381, 631.2973181923077, 784.0, 627.1574006909492, 1226.3703166144328, 907.5564657066116, 2250.942495158763, 2332.536411371115, 758.2742658078682, 736.0, 763.925065505758, 733.3195024900663, 739.0]",60
N08358_G-EZRZ,1556827055000_N08358_G-EZRZ,"[665.0, 736.7053553799392, 828.0, 854.0382584710744, 779.3052786754967, 776.8739590082645, 762.695206742268, 767.7830865979381, 773.5303292948718, 770.0, 770.1762059061833, 772.4160891735537, 774.0757985651214, 665.2486133333332, 7265.885697134021, 4409.901558765714, 6918.889333822314, 6322.902861928935, 6227.488121384298, 5678.402321151386, 5274.805206942148, 5029.740419086294, 4758.037377892562, 4572.442488443497, 4460.037049318182, 4331.761268461538, 4178.536773099174, 3894.223035761589, 2421.360056570248, 2843.4228731707317, 2729.1540262686567, 2757.4374309168443, 2718.2857751068373, 2747.655915995872, 2715.7351667164176, 2719.6391723140496, 2759.772961756198, 2771.142416141002, 2837.004985695364, 2753.0, 2774.6212025, 2720.8819898507463, 1999.1514254639176, 700.8769619189766, 629.4519270121951, 513.426453553719, 832.3652386983471, 930.6388545454545, 818.6290511167513, 707.0278936907217, 688.2951365360825, 631.4172836752136, 1176.110556398349, 1404.5782609484536, 1809.4135978891256, 2215.6054321568627, 831.7262572185432, 2150.324678890129, 950.5684091958763, 689.5625238405037]",60
N08381_G-EZGX,1553455120000_N08381_G-EZGX,"[688.9177168016529, 708.4591551239669, 780.4673794348786, 754.0, 753.6481539090909, 757.0, 785.5159165245202, 1023.899323107438, 606.2700306446282, 760.7005099867549, 760.9181190051601, 696.8613074380165, 691.0421130860927, 6983.676721594883, 7141.4337542052845, 7104.170329305785, 7209.161555854701, 7371.30506238843, 7042.614015487603, 6741.825326909091, 6515.989901564102, 2623.8097204674796, 2595.763614958678, 2460.488915145299, 6341.96953601653, 6326.219302585367, 2992.3892952066117, 3103.018961777778, 3063.1306988495935, 2566.3283751812364, 2993.3247657218544, 2909.569444214876, 2781.939189783282, 1188.617808784648, 774.9482105695365, 764.6328879186992, 1630.5566242857144, 1393.5836257569297, 733.4315199504132, 727.0314573869969, 775.935906238806, 784.869329977925, 790.3951118780487, 775.6879951556504, 789.755087326226, 894.0390201766004, 915.3574508049535, 914.2838932537313, 920.6269730728477, 2020.153696264463, 958.8731219914712, 1936.0836590191898, 2433.04695516129, 2283.9703689132234, 2060.942510446281, 4506.054075537189, 1833.6992404051173, 545.7209917076142, 1602.5394889256197, 1218.202213936034]",60
N08381_G-EZGX,1555266235000_N08381_G-EZGX,"[705.036384968017, 784.8683303304904, 761.2253025641025, 760.6402137526653, 764.8670192148761, 764.4741587293388, 749.8506950515464, 752.0, 751.200880927835, 761.6101371384298, 750.0573179381443, 752.2164030982907, 970.5446557569297, 755.1043792643924, 757.3916927505331, 834.4568463326447, 687.6191657024793, 696.686122628866, 5211.394272727272, 8160.676687190083, 6844.849909587629, 7305.177072814498, 6943.630148717948, 6739.953290245203, 6346.7006496801705, 6302.127641735537, 6077.150376082474, 3987.792284555785, 2734.7451273195875, 3129.0952420454546, 2536.091635950413, 2846.66402099359, 2787.090760767591, 1193.852732675906, 790.2115240938167, 724.9945977078892, 728.5488306818181, 717.1615678350515, 707.6906714876033, 689.3860118801653, 671.697628556701, 687.7267460309279, 1063.4908008264463, 1412.039924573561, 700.1707253731342, 1640.852642094017, 1191.828193816631, 924.0, 1044.261806701031, 958.2025028409091, 2297.6787132231407, 2579.6019152376034, 2007.4228527892562, 979.7617394329897, 766.3678528925619, 770.3180748453608, 765.4708932692308, 758.3767367270789, 1081.0, 767.0]",60
N08385_G-EZGY,1552939445000_N08385_G-EZGY,"[666.0452166859504, 881.124306411157, 888.3347068869936, 890.7428096103093, 883.2719063092784, 791.7881428166311, 7373.717665971074, 6392.716104931818, 5924.2593269834715, 5245.225930724946, 4747.647716602061, 4335.539842468042, 4008.363776445361, 3583.1915359616205, 3292.103686508264, 2469.8993089731403, 2368.6634667190083, 2460.5492570490405, 2477.630160285124, 2289.8388283505155, 2420.9788433846156, 2569.774439386364, 2338.2708004742267, 2364.697848700413, 2288.7716124946696, 2392.780279754132, 2392.839260483471, 2374.6854700383797, 2377.5166512231403, 2435.6890583057852, 2288.3021897569297, 2330.2052899318182, 2394.30948877686, 2274.0, 2325.323828804124, 2365.8344853842973, 2286.0, 2248.1090996714875, 2335.3553497603307, 2323.1452048290603, 2306.5596340082643, 2300.8546021257735, 2215.040305351812, 2315.8458346824746, 2243.1893140495868, 1430.076259597015, 2351.149478053608, 2552.7219328494843, 1854.8964057142857, 414.1059920247934, 1814.8135381279317, 780.9833498952992, 766.5269107463918, 749.3746837340207, 698.8010075, 630.986487411157, 1759.3548890661157, 1313.451291756701, 1792.177076729897, 990.9285682061856]",60
N08385_G-EZGY,1558731865000_N08385_G-EZGY,"[678.0, 792.3956038099174, 9576.273217505155, 6851.524758388429, 5914.559630268041, 4982.703366461856, 4345.999038961539, 4009.1597153491734, 3591.2112079230765, 2992.183918791322, 2394.8658046737737, 2427.5127932768596, 2968.4386130149255, 2488.4922610788913, 2405.53453491453, 3244.0582453283578, 2515.6469825619834, 2536.7619464752065, 2423.670181373196, 2544.265811033058, 2457.936293525773, 2459.3426720020616, 2332.4810935041323, 2544.8374093505154, 2420.2169012820514, 2340.1548272471578, 2491.7738755619835, 2494.0, 2392.528115397938, 2270.0, 2328.0, 2420.8771886780387, 2464.214610057851, 2223.9411093347107, 2509.0739082024793, 2262.447159964876, 2414.5175306268657, 2349.371886835821, 2442.9679227314045, 2482.9585772164946, 2296.021648421488, 2480.043486698347, 2345.7353251859504, 2468.090954915464, 2428.82997553719, 2264.443723816631, 2471.468899381663, 2244.295949853491, 2290.2284176198345, 2346.586063894628, 1258.9672752768595, 550.401518739872, 574.7652189509595, 701.0, 693.5522643033975, 1460.4552722582644, 835.3820687933884, 2304.3984622396692, 706.1810360041237, 675.3247544318182]",60
